,cell,frame,x,y,z,celltype_x,position,acqtime,analysis_date,aqctime_sec,celltype_y,concentration,date,magnification,material,media,misc,scope,trial
77,26.0,2.0,118.14614937888638,588.8921939404241,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
78,22.0,2.0,138.53233928970585,537.3778812144162,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
79,6.0,2.0,609.114099182844,35.20976551803652,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
80,20.0,2.0,215.76360167662338,543.7551350071716,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
81,0.0,2.0,376.91097968857287,3.442089175360489,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
82,19.0,2.0,551.6025759879359,501.6773587471107,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
83,24.0,2.0,206.13286553880616,566.3782594475664,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
84,4.0,2.0,517.0505471599791,49.43546986277575,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
85,17.0,2.0,514.6921588710595,441.9385780942626,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
86,27.0,2.0,490.76916425266984,609.8116361854526,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
87,28.0,2.0,649.3853566541324,658.8562689021514,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
88,7.0,2.0,440.536303630363,50.53630363036304,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
89,16.0,2.0,158.41304469429994,388.40968842646976,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
90,14.0,2.0,111.37140499764263,301.3879066478076,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
91,1.0,2.0,inf,inf,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
92,2.0,2.0,inf,inf,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
93,30.0,2.0,inf,inf,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
94,32.0,2.0,268.77671373694744,157.2111309491605,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
95,31.0,3.0,672.9110079149508,477.14594468296383,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
96,5.0,3.0,541.0959845984598,49.0752200220022,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
97,10.0,3.0,587.6209654863791,168.15461207137662,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
98,26.0,3.0,119.26884996191926,589.7746184874898,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
99,17.0,3.0,512.9015401540154,440.2695269526953,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
100,11.0,3.0,106.98777985906698,189.21059673534918,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
101,9.0,3.0,337.97139713971393,164.13641364136413,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
