,gene,log2fold_diff_mean,exp,pvalue
277,ADAMTS4,0.4469398996364116,tracketch_all_NOgrad_data,0.03930830801745548
278,ADAMTS5,-0.18817866131471203,tracketch_all_NOgrad_data,0.3602371891245583
279,ADAMTS6,0.003270978647184438,tracketch_all_NOgrad_data,0.9698739069858706
280,ADAMTS7,-0.1971588094899369,tracketch_all_NOgrad_data,0.337302177018943
281,ADAMTS8,-0.20773622398580477,tracketch_all_NOgrad_data,0.30952579324123025
282,ADAMTS9,0.055438727897483574,tracketch_all_NOgrad_data,0.7692415691240424
283,ADAMTSL1,0.08193906435370714,tracketch_all_NOgrad_data,0.6749496666115922
284,ADAMTSL2,0.10551798039559175,tracketch_all_NOgrad_data,0.5921791948785695
285,ADAMTSL3,-0.1775726243626505,tracketch_all_NOgrad_data,0.3895373593663777
286,ADAMTSL4,-0.34530080207080704,tracketch_all_NOgrad_data,0.08867343180700933
287,ADAMTSL5,0.03403739466898475,tracketch_all_NOgrad_data,0.8536193863570151
288,ADAP1,-0.2890955912742768,tracketch_all_NOgrad_data,0.1553328469744026
289,ADAP2,-0.26146998469944543,tracketch_all_NOgrad_data,0.20117294539140096
290,ADAR,0.0464107182548281,tracketch_all_NOgrad_data,0.8017141650394921
291,ADARB1,0.10998084705169621,tracketch_all_NOgrad_data,0.5784192563935657
292,ADARB2,0.1538173760179365,tracketch_all_NOgrad_data,0.44852323735493094
293,ADAT1,-0.23515521288952182,tracketch_all_NOgrad_data,0.2497975029353755
294,ADAT2,0.12554581340064636,tracketch_all_NOgrad_data,0.5317658176404687
295,ADCK1,0.11721840589097704,tracketch_all_NOgrad_data,0.5587069025447564
296,ADCK2,-0.09038106496641488,tracketch_all_NOgrad_data,0.6740512126529368
297,ADCK5,-0.3058695676794004,tracketch_all_NOgrad_data,0.13131661980964182
298,ADCY1,-0.06395932622951353,tracketch_all_NOgrad_data,0.7691999839294599
299,ADCY10,-0.1030126701122267,tracketch_all_NOgrad_data,0.6255996028808241
300,ADCY2,-0.03326713607677985,tracketch_all_NOgrad_data,0.8929756922392457
301,ADCY4,-0.038778189402481816,tracketch_all_NOgrad_data,0.870950793492636
302,ADCY5,0.017394451995920587,tracketch_all_NOgrad_data,0.9143182245803575
303,ADCY6,-0.13285753251233237,tracketch_all_NOgrad_data,0.5218929289088954
304,ADCY7,-0.6480251522928633,tracketch_all_NOgrad_data,0.0014239042677728975
305,ADCY8,-0.18631509153421313,tracketch_all_NOgrad_data,0.3643809400090331
306,ADCY9,-0.13570001860944986,tracketch_all_NOgrad_data,0.5184678828943431
307,ADCYAP1,-0.13643589899126543,tracketch_all_NOgrad_data,0.5130100204287268
308,ADCYAP1R1,-0.15284047587481014,tracketch_all_NOgrad_data,0.4633344651048479
309,ADD1,-0.07679924342230897,tracketch_all_NOgrad_data,0.7243061430125529
310,ADD2,0.027149828639335054,tracketch_all_NOgrad_data,0.8742003655319172
311,ADD3,-0.0969812583680843,tracketch_all_NOgrad_data,0.6481753111323129
312,ADGB,0.02226773297270337,tracketch_all_NOgrad_data,0.8956191697836535
313,ADGRA1,-0.09294159837473098,tracketch_all_NOgrad_data,0.6625129729046709
314,ADGRA2,-0.20687333469646443,tracketch_all_NOgrad_data,0.3129761012898746
315,ADGRA3,0.11281679631069563,tracketch_all_NOgrad_data,0.5704700715581122
316,ADGRB1,0.24446771552637164,tracketch_all_NOgrad_data,0.24126039283726114
317,ADGRB2,-0.14184308463231318,tracketch_all_NOgrad_data,0.4956352791884708
318,ADGRB3,-1.7357199283840606e-05,tracketch_all_NOgrad_data,0.9823382917686236
319,ADGRD1,0.27947000200577604,tracketch_all_NOgrad_data,0.18436436519981855
320,ADGRD2,-0.2034235955265476,tracketch_all_NOgrad_data,0.32045842430297067
321,ADGRE1,0.07455014032866798,tracketch_all_NOgrad_data,0.700015822777892
322,ADGRE2,-0.45610018670373653,tracketch_all_NOgrad_data,0.025177989247992482
323,ADGRE3,0.09355618294468852,tracketch_all_NOgrad_data,0.6342569019642155
324,ADGRE5,0.01162293310697606,tracketch_all_NOgrad_data,0.9358508051471783
325,ADGRF1,0.06233732153101032,tracketch_all_NOgrad_data,0.7429237763301445
326,ADGRF2,-0.18268196301078,tracketch_all_NOgrad_data,0.37332748938278
327,ADGRF3,-0.26371448210940046,tracketch_all_NOgrad_data,0.19565756321739014
328,ADGRF4,-0.08534208310757399,tracketch_all_NOgrad_data,0.6915082498273316
329,ADGRF5,0.06490346795842025,tracketch_all_NOgrad_data,0.7343564489527891
330,ADGRG1,0.08116517424514375,tracketch_all_NOgrad_data,0.6773966832600985
331,ADGRG2,0.06512415179216473,tracketch_all_NOgrad_data,0.7345897341214634
