,Unnamed: 0,gene,log2fold_diff_mean,exp,pvalue
4132,4132,DDX17,-0.2412915591752488,tracketch_0_all,0.2108934846250645
4133,4133,DDX18,0.2040364831544728,tracketch_0_all,0.2913780337577533
4134,4134,DDX19A,0.2407873029598823,tracketch_0_all,0.2141035118648244
4135,4135,DDX19B,-0.2034445013544421,tracketch_0_all,0.2882659454809354
4136,4136,DDX20,0.3323607117729921,tracketch_0_all,0.0916904959709727
4137,4137,DDX21,0.0669624005090672,tracketch_0_all,0.7203811030463146
4138,4138,DDX23,0.6305606748946323,tracketch_0_all,0.007130403445858
4139,4139,DDX24,0.0753669113212158,tracketch_0_all,0.6922799078071782
4140,4140,DDX25,-0.1727920439104414,tracketch_0_all,0.3661552092573307
4141,4141,DDX27,0.1163567286858417,tracketch_0_all,0.5385983234073781
4142,4142,DDX28,-0.0205642792393056,tracketch_0_all,0.921774216780996
4143,4143,DDX31,-0.1266456606234152,tracketch_0_all,0.5136055243016153
4144,4144,DDX39A,-0.0184078152935649,tracketch_0_all,0.9307133818678544
4145,4145,DDX39B,-0.1490962590587495,tracketch_0_all,0.437425528616565
4146,4146,DDX3X,-0.2701294262727464,tracketch_0_all,0.1610366256257393
4147,4147,DDX3Y,-0.2968883689507993,tracketch_0_all,0.122047396531202
4148,4148,DDX4,0.0228420315309424,tracketch_0_all,0.8996069761884439
